Time Bucket (America/New_York),Mains_A (kWhs),Mains_B (kWhs),Lights_Nook (kWhs),Lights_LivingRoom (kWhs),Lights_Kitchen (kWhs),Lights_ExerciseRoom_FrontEntrance (kWhs),Garage (kWhs),UpstairsSubPanel (kWhs),AC_Floor1 (kWhs),AC_Floors23 (kWhs),Stove (kWhs),WaterHeater (kWhs),Lights_Study (kWhs),Lights_GFCI (kWhs),Fridge (kWhs),Microwave (kWhs),KitchenCounter (kWhs),Dishwasher (kWhs)
1/13/2022 0:00,50.2572,70.356,6.6291,8.8184,3.2917,0.6738,0,41.671,16.5815,33.414,0,10.2598,3.1189,3.4495,1.3042,0,3.8417,1.1887
1/14/2022 0:00,86.6054,116.9158,11.8087,19.4723,6.1029,3.599,0,74.3905,31.4059,55.0276,0,8.5199,5.369,5.9254,2.1628,0.1221,6.0391,1.7368
1/15/2022 0:00,185.9424,197.1439,13.8147,14.7566,5.4964,4.4606,0,72.4701,123.4246,134.5295,0,13.2937,3.4984,5.733,2.0339,0,7.7051,7.1001
1/16/2022 0:00,211.9176,172.6775,26.8401,0.6681,5.3714,11.3972,1.5638,83.2148,97.4838,139.217,0,8.4151,0,5.6706,1.9956,0.0258,17.1515,12.0146
1/17/2022 0:00,121.1212,98.5445,27.7353,2.1559,6.0445,5.3268,0.0175,80.4443,19.3917,52.4829,0.8309,19.9917,0,5.9187,1.9116,0.0647,17.4899,3.0975
1/18/2022 0:00,140.3732,117.1923,27.8157,0.6563,6.8985,5.2814,0,81.6446,31.7126,88.5104,0.2654,10.2198,0,5.8777,1.7309,0.2108,18.9482,3.9838
1/19/2022 0:00,145.8823,120.2221,28.6304,0.6576,7.0223,5.3003,0.031,75.6609,31.5506,98.0796,0,13.6231,0,5.8898,1.7256,0.1747,15.9289,5.7987
1/20/2022 0:00,124.3852,111.1235,33.2484,0.656,7.2442,9.2147,0.0004,86.4834,18.3341,83.0908,0,6.9885,4.6775,5.892,1.6181,0.0533,6.5643,1.9349
1/21/2022 0:00,184.7764,166.3008,32.5913,0.6684,5.6139,17.5019,0.0031,90.6778,54.2055,149.6308,0,10.2379,5.8055,10.7373,1.0651,0.1396,5.8766,0
1/22/2022 0:00,172.4547,166.9016,32.4904,0.66,2.9154,5.2037,0.0118,78.2065,68.0024,149.066,0,10.5626,5.708,6.5649,1.8522,0,5.8304,0.0314
1/23/2022 0:00,131.285,132.9571,32.8796,0.6452,3.6659,5.3134,0,80.8625,45.3995,95.7675,0,12.9706,5.7541,0,1.9677,0.0506,5.9305,0
1/24/2022 0:00,116.6024,138.0595,33.2734,0.6495,6.2988,5.3191,0,100.1131,36.2519,71.0641,0.0002,12.9679,17.3129,0,2.0076,0,5.9086,0
1/25/2022 0:00,131.1165,120.5525,33.3451,0.65,7.3476,8.2711,0,100.5704,24.0678,68.8677,0,9.0029,10.0864,5.5264,2.0279,0.0489,5.8933,13.9573
1/26/2022 0:00,143.5511,135.9569,33.0975,0.6542,5.9233,5.3029,0,98.9619,47.9321,86.9458,0,9.1374,5.7981,3.946,1.9788,0.221,5.8924,11.7532
1/27/2022 0:00,154.4326,153.051,32.8589,0.6595,5.9439,5.2616,1.6462,113.8336,81.9622,70.3123,0.0221,9.9506,6.9316,0.5187,1.9521,0.0724,6.8804,13.9681
1/28/2022 0:00,109.6718,125.8677,33.4105,0.6361,5.7941,10.2703,0.0302,165.4623,28.4814,0.7936,0,15.4299,11.5842,0,2.2613,0.162,11.4222,11.602
1/29/2022 0:00,121.8367,146.015,32.8222,0.6402,5.5486,6.6661,0,161.5856,51.0455,26.8591,0.2755,12.7372,11.3141,0,1.7403,0.0915,8.8726,11.4205
1/30/2022 0:00,153.8788,180.8461,32.7421,0.6442,5.5189,5.5781,0,169.6989,63.4188,73.2239,0,15.9177,11.2379,0,1.1026,0.0399,11.5047,11.359
1/31/2022 0:00,162.9816,184.2236,32.8796,0.6515,5.5238,4.0983,0,156.1818,73.7267,95.8511,0.1231,6.7466,11.2624,0,1.138,0,12.017,11.3798
2/1/2022 0:00,138.6972,170.9173,32.9474,0.6377,2.3966,0.0015,0,165.4093,63.6833,67.7979,0.1655,6.3859,11.343,0,2.0541,0.05,11.7303,11.48
2/2/2022 0:00,91.6746,128.7841,33.4812,0.6135,0.0482,0.0024,0,167.7807,20.7397,0.7574,0.9498,22.5152,11.4949,0.0005,2.3442,0.0691,12.0377,11.6374
2/3/2022 0:00,65.4428,95.6699,27.6624,0.6064,0.0188,1.5084,0,135.4199,6.1722,0.7604,0,8.282,10.8172,0,1.96,0.0627,8.4648,10.1319
2/4/2022 0:00,71.0386,111.6194,23.2512,0.6048,0.0273,1.5519,0,152.4382,23.1198,0.6718,0,5.8863,11.4944,0,1.9048,0.0774,8.2792,11.6341
2/5/2022 0:00,89.9455,137.4891,22.6955,0.608,0.0534,4.2671,0,167.9159,45.8019,0.725,0.1947,20.2025,11.4351,0,1.6362,0.0345,6.2863,11.5845
2/6/2022 0:00,109.4026,166.346,22.4684,0.617,0.035,0.0082,0,172.5732,72.3645,36.1444,0,8.5648,11.3106,0,1.0387,0,5.8035,11.4783
2/7/2022 0:00,86.9669,124.6409,22.7889,0.62,0.1145,2.8753,0,143.3038,53.347,0.8408,0,9.3399,11.4941,0,2.0887,0.0445,6.0859,11.6286
2/8/2022 0:00,67.5227,92.6136,22.8214,0.6163,0.0125,0.0008,0,113.3425,24.5267,0.7766,0,4.3573,11.5452,0,2.3475,0,5.8894,11.6586
2/9/2022 0:00,69.3633,99.2889,22.828,0.6142,0.0097,0.007,0,111.7385,26.0789,0.8085,0.5926,13.7586,11.5355,0,1.8076,0.4644,2.5331,11.662
2/10/2022 0:00,72.4811,106.6253,22.8217,0.6068,0.0327,0.0468,0,126.4671,22.2945,8.8815,0.2063,15.4098,11.5231,0,1.2437,0,0.2639,11.6834
2/11/2022 0:00,60.6103,88.4675,23.1174,0.6046,0.0432,0.0007,0,109.31,15.8194,0.8303,0.7912,9.2136,11.6686,0,1.4584,0.0341,0.3816,11.8186
2/12/2022 0:00,53.4661,86.0104,23.0905,0.6046,0.2636,0.9717,0,109.2072,4.1323,0.7861,0.1241,17.0023,11.6458,0,1.2946,0.0307,0.2436,7.0091
2/13/2022 0:00,61.5591,103.9808,22.7318,0.6181,0.0367,1.563,0,131.8647,30.4366,0.7017,0,10.8615,6.6411,0,1.2129,0.2137,3.821,5.2389
2/14/2022 0:00,96.309,123.6077,22.9541,0.622,0.0139,5.5631,0,138.6117,52.6241,14.655,0,9.7615,7.7216,0,1.0067,0,6.1378,11.7319
2/15/2022 0:00,118.6195,154.75,22.5296,0.6312,0.5591,2.1189,0,138.6858,80.3459,40.6196,0,9.1384,11.3487,0,1.2063,0.1089,5.7177,11.5085
2/16/2022 0:00,83.4728,119.7198,20.666,0.6116,0.0562,0.1293,0,127.2797,55.9302,0.88,0,18.9186,8.9902,0.0002,1.0523,0.1753,4.4741,11.6523
2/17/2022 0:00,48.2594,81.2254,12.5511,0.5912,0.0231,0.026,0,114.037,8.1091,0.8379,0.8226,9.3564,5.8937,0,1.4837,0,2.1477,11.7941
2/18/2022 0:00,39.1415,70.1736,12.6007,0.5969,0.1769,3.1785,0,101.0084,9.4764,0.7119,0,6.2469,2.5132,0,1.3247,0.0352,1.4993,5.0153
2/19/2022 0:00,77.4924,104.0068,10.5673,0.6567,0.0147,3.2641,0,110.3219,42.3547,13.8626,0,15.4523,3.0322,0,0.9363,0,4.7264,11.5905
2/20/2022 0:00,117.774,147.4344,11.6649,9.5074,0.0782,6.8757,0.0137,113.7245,70.8623,50.6992,0.0022,12.9288,6.0883,0,1.2319,0.1248,15.3192,9.1487
2/21/2022 0:00,72.0366,105.2523,11.4995,0.6133,0.0538,3.6216,0,113.1356,21.7693,21.5458,3.0229,7.6529,11.5007,0,1.5052,0,18.2144,11.6299
2/22/2022 0:00,81.3008,97.9766,11.3917,0.6156,0.0257,9.2028,0,115.1827,21.4454,15.666,0.2366,7.8578,11.5483,0.0013,2.1094,0.189,18.0881,11.6321
2/23/2022 0:00,47.7619,65.9435,11.6269,0.6057,0.0627,0.0282,0,91.8333,2.8167,0.7797,0,9.1189,9.5896,0,1.4951,0.0434,13.3079,8.5086
2/24/2022 0:00,106.7097,145.3889,11.5726,9.6734,0.1343,4.3662,0,136.5369,42.7444,57.8936,0,10.8051,8.5918,1.2834,1.2399,0.3138,15.4697,11.5819
2/25/2022 0:00,102.4296,112.8904,11.4218,0.6174,0.011,1.0993,0,97.0116,47.6811,46.5789,0.8589,12.1968,5.7295,1.0812,0.9529,0,18.0809,11.5748
2/26/2022 0:00,100.6422,120.737,11.3883,0.6185,0.0167,0.0028,0,112.0632,66.39,30.2502,0,9.4199,5.6982,1.0818,1.1958,0.0348,17.8017,11.5318
2/27/2022 0:00,90.1673,133.1777,11.4251,12.4433,0.4895,2.8995,0,136.1089,43.5735,13.2973,2.6503,17.6976,5.6607,1.0824,1.0934,0.0975,17.6249,11.299
2/28/2022 0:00,90.1001,125.3518,11.4986,0.6169,1.1634,0.3258,0,139.4911,56.8238,16.171,0.4776,8.2813,5.7168,1.0894,1.1593,0.1067,17.8926,11.5862
3/1/2022 0:00,105.9433,139.5602,11.4137,0.6196,0.028,0.0194,0,133.0565,70.7073,35.0781,0,11.4927,5.672,1.0756,1.0077,0.1014,17.7298,11.5102
3/2/2022 0:00,67.6451,99.0448,11.6198,0.6056,0.0363,0.024,0,128.514,22.8098,8.9047,0,6.7994,5.7764,1.1006,1.0575,0.1836,18.1024,11.7123
3/3/2022 0:00,73.5924,97.9946,11.5546,0.6101,0.0248,0.0139,0,116.6802,31.0687,9.4682,0,10.3959,5.7564,1.0961,1.2137,0.1041,17.9937,11.6606
3/4/2022 0:00,96.7106,120.1082,11.4601,0.6184,0.0211,0.277,0,115.1973,57.5796,28.5102,0.4324,10.9702,5.7092,1.1153,1.1034,0.1186,17.8612,11.5618
3/5/2022 0:00,89.909,101.0072,11.2607,0.6171,0.0103,0.0203,0,83.4085,40.6727,38.5465,0,8.6994,5.7843,1.096,1.1873,0.0699,17.2493,10.921
3/6/2022 0:00,35.3307,57.811,8.4213,2.5481,0.0152,0.6271,0,60.8121,16.4999,0.8692,0,16.0546,5.8335,1.1074,1.3962,0.177,6.5353,0.6635
3/7/2022 0:00,28.5059,47.5826,7.9739,0.6109,0.3827,0.0051,0,53.0699,4.5138,9.5116,0,10.3109,2.4025,1.1157,1.2905,0.0535,3.0496,1.2574
3/8/2022 0:00,57.1277,81.0197,4.6669,0.6106,0.0547,0.0062,0,56.4425,17.545,55.0965,0.9731,11.0061,0,1.1075,1.1951,0.081,3.8965,3.5633
3/9/2022 0:00,88.8619,89.594,9.3083,0.6146,0.0235,0.6235,0,65.8805,29.4693,62.4249,0,4.4853,0,1.095,0.9931,0.1548,15.5618,9.8186
3/10/2022 0:00,64.1203,73.6686,7.9412,0.6041,0.0163,0.0051,0,88.1298,21.1538,16.0522,0,4.1269,0,1.107,1.3316,0.3003,17.5522,11.3171
3/11/2022 0:00,65.0947,65.6835,5.4737,0.6071,0.0029,0.0031,0,63.581,15.4554,20.1103,0,14.5253,0,1.1076,1.3918,0.0272,17.239,10.907
3/12/2022 0:00,44.2177,67.1127,2.3958,0.6088,0.0055,0.0044,0,63.6092,22.8797,20.6239,0,6.6244,0,1.1034,1.0814,0.052,9.8451,4.2436
3/13/2022 0:00,66.6333,95.4642,0.8992,0.5875,0.0053,0.7949,0,65.0721,45.211,52.034,0,13.0093,0,1.2149,0.9026,0.0225,6.1131,0.5353
3/14/2022 0:00,54.4944,82.5381,0.9926,0.6086,0.0201,0.7361,0,59.0424,29.4755,53.3333,0,6.101,0,1.1107,1.1128,0.0623,6.2531,0.5095
3/15/2022 0:00,41.9445,60.3314,3.8093,0.6054,0.0971,1.1417,0,67.0812,7.8874,16.3892,0,11.7412,0,1.1217,1.2425,0,11.8195,2.6095
3/16/2022 0:00,54.9622,65.8882,6.2237,0.6044,0.0534,0.8681,0,89.0916,4.9567,11.1333,0.7046,7.33,0,1.1127,1.6017,0.1197,17.3981,11.5816
3/17/2022 0:00,50.1852,64.0563,5.1443,0.6125,1.0698,0.8841,0.0116,61.8528,7.1858,23.0802,0.9795,11.1974,0,0.5608,1.4495,0.1768,13.8227,5.0945
3/18/2022 0:00,30.037,49.4527,3.6341,0.6056,0.1261,0.9874,0,62.7271,2.3016,0.8209,1.2057,10.3496,0,0,1.5518,0.1325,14.6096,2.095
3/19/2022 0:00,20.1855,55.5589,3.0253,0.6036,0.015,0.081,0,68.9949,2.1722,0.7405,0,13.7942,0,0,1.469,0.026,6.1201,1.2165
3/20/2022 0:00,21.186,43.6274,2.954,0.6057,0.0901,0.0653,0,43.9817,2.2251,4.4541,2.4444,11.6372,0,0,1.4809,0.0989,6.2039,0.0653
3/21/2022 0:00,27.3977,52.473,2.4183,0.6037,0.0029,0.0629,0,49.7376,2.2403,21.1993,0,12.1993,0,0,1.1899,0.2094,6.2565,0
3/22/2022 0:00,46.7009,74.4372,1.7757,0.6033,0.1665,0.0611,0,69.9359,8.1525,40.1761,0,8.8095,0,0,1.3171,0.1755,15.2264,0
3/23/2022 0:00,56.5292,78.0322,2.3748,0.6114,1.1776,0.131,0.0002,72.5311,23.4243,29.5142,0.2939,12.5595,0,0,1.187,0.1412,18.3145,0
3/24/2022 0:00,54.3654,83.7097,0.3339,0.6097,1.6875,0.0737,0.057,91.9911,19.8122,26.9815,0,9.3032,0,0,1.3934,0.053,18.5179,5.8778
3/25/2022 0:00,44.237,72.9877,0.2267,0.6099,1.3463,0.0703,0,86.2521,10.0505,10.6842,0.3422,14.8256,0,0,1.4566,0.0707,18.5199,6.2958
3/26/2022 0:00,32.3928,49.1809,0.6772,0.6112,0.0062,0.2121,0.0022,55.4304,6.9517,5.3092,0,9.062,0,0,1.3475,0.1614,18.4143,0.4739
3/27/2022 0:00,46.7017,69.0101,0.5745,0.6084,0.3756,0.0647,0,69.2092,14.784,15.7405,2.4081,13.7281,0,0,1.3326,0.029,18.3979,3.511
3/28/2022 0:00,82.5908,97.4183,0.5656,0.6136,0.2283,0.0594,0,59.5122,39.6162,49.7464,0.1644,13.9538,6.3863,0,1.2379,0.0884,18.8778,7.341
3/29/2022 0:00,96.2257,115.176,0.5637,0.6193,1.2588,0.0578,0,65.3151,51.2844,70.1095,0,12.5365,7.7281,0,1.0935,0.1687,18.8905,5.8825
3/30/2022 0:00,69.7359,108.2105,0.583,0.6021,1.5028,0.076,0,106.7639,28.3033,39.1866,0,9.0618,5.6158,0,1.3756,0.1532,18.3797,11.0949
3/31/2022 0:00,49.3999,62.9137,0.5632,0.6063,1.4012,2.0408,0,52.7469,11.3544,26.4569,0,12.0299,1.8381,0,1.2224,0.038,18.5252,2.0216
4/1/2022 0:00,33.2454,58.728,0.5707,0.5987,0.1195,0.069,0,85.373,2.2572,2.8019,0,5.3388,0.0126,0,1.5282,0,18.5422,8.8192
4/2/2022 0:00,55.4631,69.2941,0.5577,0.5981,0.1789,0.5462,1.7066,53.3985,12.2655,44.0533,0.4977,8.596,0,0,1.3194,0,18.2204,3.3508
4/3/2022 0:00,66.5531,94.5702,0.5202,0.5925,0.0833,0.4834,0.0051,95.2506,16.1424,33.2189,0.7608,22.4577,0,0,1.4346,0.0394,18.1146,10.3874
4/4/2022 0:00,48.3876,70.9471,0.52,0.5977,0.0393,0.0618,0,77.7438,10.1401,26.6102,0.9846,7.9399,0,0,1.2132,0,18.2895,6.7433
4/5/2022 0:00,43.6377,67.5419,0.5163,0.6008,0.0926,0.0757,0.0018,72.6217,8.2503,19.5296,0,11.6621,0,0,1.4423,0.0356,18.3437,4.9795
4/6/2022 0:00,41.4324,62.6821,0.5185,0.5932,0.0497,0.0562,0,71.03,7.0861,19.3058,0,6.0828,0,0,1.4073,0.0815,18.5044,6.1273
4/7/2022 0:00,51.6696,75.2017,0.5195,0.5962,0.0587,0.4438,0,77.4962,12.3337,32.5072,0,6.1053,0,0,1.445,0,18.7239,6.5325
4/8/2022 0:00,43.7666,68.2084,0.5255,0.5955,0.0524,0.0609,0,69.8119,4.8604,17.1501,0.2329,17.0047,0,0,1.3296,0,18.4449,5.1895
4/9/2022 0:00,36.1907,55.511,0.6409,0.6003,0.0297,0.0587,0,40.6777,7.4778,27.1633,0.4977,9.6036,0,0,1.4272,0,11.5109,1.4861
4/10/2022 0:00,44.4095,73.3729,0.5261,0.5989,0.0654,0.0566,0,67.8436,11.3094,34.008,0,9.8577,0,0,1.3986,0.2998,6.1062,8.8778
4/11/2022 0:00,35.402,60.4072,0.5268,0.5954,0.0658,0.058,0,52.1501,8.6929,23.0666,0,11.373,0,0,1.2376,0,6.1985,7.0173
4/12/2022 0:00,21.5127,55.0523,0.5504,0.5943,0.0056,0.0632,0,66.5928,3.5687,7.9968,0,6.4605,0,0,1.473,0,6.1027,5.6881
4/13/2022 0:00,24.3688,48.4683,0.5759,0.6019,0.2192,0.7291,0.0001,42.393,2.8103,8.3145,1.3911,14.7759,0,0,1.5931,0.1185,6.1511,2.6469
4/14/2022 0:00,25.6194,56.4391,0.5801,0.6007,0.075,0.0583,0,56.1668,3.1315,14.2546,0,9.1656,0,0,1.3834,0.0784,6.0842,3.3794
4/15/2022 0:00,25.8626,45.5479,0.5754,0.601,0.128,0.0484,0,34.8908,4.0428,10.1575,0.9681,13.7925,0,0,1.4228,0.0615,4.695,5.844
4/16/2022 0:00,22.153,55.7111,5.404,2.7007,0.6582,3.1604,0,55.7637,4.5501,7.2023,0.0003,9.4359,0,0.0107,1.964,0,1.8238,0.3669
4/17/2022 0:00,37.1496,76.3125,0.6137,9.0161,0.0118,0.047,0,61.4079,3.9276,23.9922,0,16.4014,0,0.0002,1.5459,0,1.9518,11.8343
4/18/2022 0:00,37.1285,71.4828,0.585,0.6034,0.0324,0.0527,0,66.1415,11.8971,31.3533,0,8.6105,0,0,1.2986,0.0176,2.0616,8.4455
4/19/2022 0:00,25.2445,62.5663,0.6209,0.606,0.0124,0.0625,0,62.1838,7.8953,20.4783,1.0302,6.4798,0.169,0,1.3064,0,2.0924,3.9507
4/20/2022 0:00,43.5595,80.6495,0.5841,0.6,0.0325,0.0604,0,84.2586,8.1392,24.95,0.3995,14.473,0,0,1.4297,0.0935,10.8597,5.5214
4/21/2022 0:00,36.2748,66.7362,0.5794,0.5993,0.0096,0.0655,0,70.4687,8.856,23.7245,0,4.4107,0,0,1.337,0.0802,13.7785,3.3703
4/22/2022 0:00,33.9586,53.0846,0.8023,0.5992,0.2143,1.1335,0,68.9428,2.2694,1.9988,0.0001,11.5459,0,0,1.6757,0,14.454,9.2801
4/23/2022 0:00,26.5792,44.9933,0.5656,0.5976,0.0103,0.0961,0,59.1968,2.3434,9.2,0,11.8163,0,0,1.3581,0.104,14.274,0
4/24/2022 0:00,33.908,39.6734,0.5544,0.605,0.5626,0.8924,0.0044,33.5405,3.1544,20.8421,0,12.506,0,0,1.4325,0,13.5494,0.1526
4/25/2022 0:00,33.382,45.5735,0.569,0.5997,0.174,0.0645,0,62.1075,4.5096,12.8903,0,6.9183,0,0,1.4132,0,13.4518,6.0629
4/26/2022 0:00,34.2649,42.5802,0.5605,0.6009,0.4674,0.1326,0,61.7827,2.2652,9.4891,0.8688,6.3402,0,0,1.6024,0.0278,13.9596,9.6591
4/27/2022 0:00,33.5441,47.6878,0.5618,0.5945,0.2529,0.0726,0,55.8161,2.2557,10.6836,0.4764,10.8461,0,0,1.5823,0.119,13.7979,6.7442
4/28/2022 0:00,49.0406,67.6964,0.5541,0.6022,1.4921,0.0591,0,54.173,12.0264,37.2337,0,12.4533,0,0,1.302,0.0643,13.5308,0.2898
4/29/2022 0:00,46.9513,65.9104,0.5574,0.5957,0.6582,0.0596,0,58.6586,10.0475,28.7573,0.2629,14.2255,0,0,1.2727,0.0525,17.0328,1.6566
4/30/2022 0:00,39.3113,61.8148,0.5568,0.5934,0.0088,0.4631,0.1913,55.8833,8.1732,23.5052,0,8.3724,0,0,1.4397,0.053,18.263,0.1109
5/1/2022 0:00,41.4253,57.246,0.3256,0.5979,0.3744,0.3964,1.6742,35.8867,5.7149,19.6696,3.2162,15.0627,0,0.0005,1.5291,0,18.3148,0
5/2/2022 0:00,32.3812,59.0706,0.6902,4.6925,0.0907,4.2436,0.0043,67.0337,3.0597,3.9844,1.1352,10.102,0,0,1.5824,0.0976,18.3658,0
5/3/2022 0:00,35.169,54.465,0.1109,0.5944,0.7864,0.0593,0,53.6534,2.2017,13.0454,0,13.7931,0,0,1.5314,0.0837,18.3642,0
5/4/2022 0:00,29.6095,58.301,0.1349,0.5907,0.0082,0.0617,0,72.395,2.2119,11.4434,0,8.0382,0,0,1.4746,0.066,18.4465,0
5/5/2022 0:00,29.799,47.7996,0.2225,0.5986,0.1005,0.707,0,52.2121,2.2498,10.6164,0,7.9729,0,0.003,1.3969,0.1389,18.4291,0
5/6/2022 0:00,28.9563,51.2351,0.1406,0.5936,0.2974,0.0638,0,55.885,2.2145,2.7235,0,14.9329,0,0.0005,1.7865,0.0198,18.6231,0
5/7/2022 0:00,38.0135,47.276,0.216,0.5941,0.204,0.8462,0,36.158,2.7037,23.7389,0.4641,9.9461,0,0.0004,1.5392,0,18.4081,0
5/8/2022 0:00,48.1881,61.3056,3.176,7.4187,0.3091,2.3908,0,44.8558,9.368,22.8895,3.135,13.8425,0,0.0015,1.5087,0.3779,17.8766,0
5/9/2022 0:00,39.5034,44.7461,0.5557,0.6022,0.0114,0.5255,0,33.1274,16.8461,24.2161,0,8.1805,0,0,1.3049,0,13.9054,0
5/10/2022 0:00,20.9227,46.2571,0.5705,0.6074,0.2395,0.2361,0,60.6536,8.5073,11.6276,0.9084,6.3912,0,0,1.5729,0.0449,6.1847,0
5/11/2022 0:00,27.2474,47.3355,0.5706,0.6055,0.3772,1.5917,0.0034,72.2431,2.8342,7.8707,0.4442,6.2242,0,0.0013,1.7999,0.1574,16.1484,0
5/12/2022 0:00,30.2084,42.3414,0.5605,0.6124,0.5147,0.0706,0,58.9081,2.2874,1.4077,0,14.4128,0,0.0004,1.6254,0.0828,17.6619,0
5/13/2022 0:00,14.4882,17.3092,0.544,0.8299,0.9391,2.0714,0.0015,11.3618,2.2492,0.8769,0,9.7848,0,0.0009,2.058,0.0647,4.339,0
5/14/2022 0:00,8.8816,23.3993,0.5331,0.7607,1.1468,1.387,0.0584,8.763,2.1198,0.8574,0,7.9178,0,0.0018,2.0933,0.0128,0.1782,0
5/15/2022 0:00,13.4601,28.3464,0.7111,0.6181,1.7579,2.0997,0.0003,9.8784,2.0739,0.8004,0,13.4134,0,0,2.3947,0,0.1995,0.2949
5/16/2022 0:00,199.0859,309.0709,7.171,12.3093,7.981,16.3342,0.0637,279.1831,43.1217,55.9605,4.4876,95.0713,0,0.0059,15.6734,0.7314,65.0407,0.4794
5/17/2022 0:00,10.302,26.8014,0.5151,0.6202,1.0856,2.4546,0,11.6736,0.8337,0.8118,0,9.8919,0,0,1.8682,0.026,0.2027,0.1029
5/18/2022 0:00,13.3523,21.7252,0.5147,0.6096,0.5953,9.4509,0,8.6847,0.8434,0.8075,0,3.6817,0,0,1.4952,0,0,0
5/19/2022 0:00,10.5436,32.3444,0.5181,0.6038,1.1153,3.09,0.0088,24.1434,0.8185,0.7682,0,8.8195,0,0,1.475,0,0.3612,0.0559
5/20/2022 0:00,10.7274,27.7634,0.5114,0.6018,1.1503,2.3827,0,14.6081,0.8438,0.8102,0,8.5368,0,0.0004,1.5121,0,0.3197,0.262
5/21/2022 0:00,8.753,26.518,0.4985,0.5991,0.9938,0.8794,0.0009,10.3373,0.8375,0.8117,0,9.8387,0,0,1.5593,0.2056,0.2074,0.1137
5/22/2022 0:00,23.4546,32.9702,0.5116,0.6104,2.6736,7.1298,0,11.0924,0.8107,9.2558,0,14.2622,0,0,2.1057,0.0167,0.2142,0.3133
5/23/2022 0:00,13.3684,33.2037,0.5028,0.8375,1.1549,0.1543,0.0006,12.3762,0.8526,9.9833,0.6528,10.4692,0,0,2.0237,0.0862,0.1069,0.0166
5/24/2022 0:00,9.0578,24.5296,0.5108,0.6084,0.8291,3.3982,0,13.3435,0.8151,0.8043,0,6.1678,0,0.0005,1.8048,0.0718,0.2093,0.0373
5/25/2022 0:00,14.6171,26.2687,0.505,0.6029,0.9629,7.675,0,14.9917,0.8305,0.8214,0,8.683,0,0.0008,1.6485,0.0548,0.215,0
5/26/2022 0:00,14.2217,32.3729,0.5121,0.8188,0.5218,5.5139,0,24.0554,0.9019,0.836,0,10.1895,0,0,1.6432,0.1018,0.1089,0
5/27/2022 0:00,11.4282,24.7581,0.4992,0.7873,0.7963,4.645,0,11.1664,0.8178,0.7868,0,8.558,0,0,2.0862,0,0.114,0.0451
5/28/2022 0:00,13.0212,25.4768,0.4954,0.8509,1.1836,4.8959,0,10.9442,0.7719,0.7479,0,9.8442,0,0.0006,2.0626,0.0106,0.1189,0
5/29/2022 0:00,8.3064,26.7682,0.4979,0.683,0.5374,0.0623,0,12.8888,0.8099,0.791,0,11.1504,0,0.0007,1.8711,0,0.1911,0.031
5/30/2022 0:00,11.4198,29.7926,0.4817,0.7292,0.5766,0.062,0.0018,9.5163,0.7929,6.1135,0,12.2949,0,0.002,2.1793,0,0.1773,0
5/31/2022 0:00,10.3004,28.0693,0.4859,1.0575,0.6457,2.4111,0.0034,14.275,0.765,2.8895,0.9409,7.13,0,0.0007,2.3852,0,0.3361,0
6/1/2022 0:00,8.7334,23.22,0.4909,0.7361,0.5736,3.8418,0,10.658,0.7848,0.7874,0,5.4327,0,0.0004,2.0049,0.036,0.1271,0
6/2/2022 0:00,8.6868,24.5719,0.5005,0.9005,1.1644,2.6179,0,12.3613,0.7511,0.7443,0,6.9483,0,0.0008,1.5892,0.0325,0,0
6/3/2022 0:00,7.9568,29.7049,0.4977,0.7394,1.1189,1.2444,0,19.299,0.7684,0.7311,0,8.0628,0,0,1.6435,0.034,0.1208,0
6/4/2022 0:00,7.5854,25.7707,0.4873,0.8292,0.5651,0.0605,0.0022,11.344,0.7964,0.7756,0,10.4048,0,0,1.7099,0,0.2605,0.0254
6/5/2022 0:00,11.6898,26.3483,0.4898,0.9,1.0636,0.0829,0,13.0322,0.8311,0.802,1.3209,14.5061,0,0.0013,1.8269,0.0128,0.2177,0
6/6/2022 0:00,5.8514,24.4883,0.4907,0.6196,0.7228,0.7442,0,13.8141,0.8344,0.8201,0,5.4921,0,0,1.7665,0.0705,0.1253,0
6/7/2022 0:00,10.6501,27.7054,0.4855,0.7306,0.9779,0.5055,0,8.6634,0.8726,0.8212,0.8069,13.2008,0,0,2.2372,0.0418,0.6365,0.0006
6/8/2022 0:00,8.2776,27.9342,0.4832,0.7497,0.9619,0.6262,0,14.6316,0.777,0.7698,0,8.0493,0,0.0009,2.2525,0,0.329,0
6/9/2022 0:00,6.2468,24,0.4852,0.6272,0.7182,0.1563,0,9.911,0.8078,0.7897,1.02,5.7578,0,0,2.5932,0.0245,0.5371,0
6/10/2022 0:00,10.2406,23.3842,0.4829,0.8088,2.1128,0.064,0,6.7653,0.8445,0.8071,1.4154,11.5782,0,0.0014,3.2186,0.0407,0.1117,0
6/11/2022 0:00,11.2876,15.1294,0.6193,1.0045,2.3487,1.3764,0,7.6315,0.8571,2.1202,0,10.6239,0,0.0004,3.2902,0.1461,0.0169,0
6/12/2022 0:00,8.3566,17.8679,0.4921,1.5718,0.7133,0.1813,0.0026,11.7468,0.8889,0.846,0.2048,9.804,0,0,3.3744,0.112,0.237,0
6/13/2022 0:00,9.9507,18.3936,0.4856,1.0406,0.4694,0.9776,0,13.4519,0.8782,0.8017,0.9732,10.8066,0,0.0009,3.578,0.0363,0.1034,0
